name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
santiago de chile,2017-08-06,16,5,9.3,16,3.9,9.1,5.7,79.81,0,,0,,,,,9.4,155,1021.2,48.7,4.5,,,0,,2017-08-06T07:29:31,2017-08-06T18:07:44,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
santiago de chile,2017-08-07,13.3,6,9.7,13.3,4.5,9.3,6.5,81.27,0,,0,,,,,21.6,172.9,1021.1,81.6,6.4,,,0,,2017-08-07T07:28:35,2017-08-07T18:08:25,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
santiago de chile,2017-08-08,21,3.9,11.2,21,2.8,10.9,5.3,71.87,0,,0,,,,,13,211.9,1018.7,23.9,6.6,,,0,,2017-08-08T07:27:38,2017-08-08T18:09:06,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
santiago de chile,2017-08-09,13.6,8,10.6,13.6,6.8,10.4,4.6,66.99,0,,0,,,,,16.6,170.8,1016.3,78,8.5,,,0,,2017-08-09T07:26:40,2017-08-09T18:09:48,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
santiago de chile,2017-08-10,12,7,9.2,12,5.9,8.5,6.8,85.68,0,,0,,,,,22.3,173.4,1018.7,72.6,8.7,,,0,,2017-08-10T07:25:40,2017-08-10T18:10:29,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
santiago de chile,2017-08-11,8,6,7.4,8,3.8,6.5,5.8,89.98,0,,0,,,,,18.4,154.4,1021.4,72.1,9.5,,,0,,2017-08-11T07:24:40,2017-08-11T18:11:11,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
santiago de chile,2017-08-12,12.2,1,6.2,12.2,-0.6,5.6,3.5,84.79,0,,0,,,,,13,215.9,1026.8,47.1,6.6,,,0,,2017-08-12T07:23:38,2017-08-12T18:11:52,0.62,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SCEL,85577099999,85574099999"
santiago de chile,2017-08-13,11.5,5,8,11.5,3.9,7.6,5.2,83.47,0,,0,,,,,14.8,238.1,1027.5,93.6,7.7,,,0,,2017-08-13T08:22:36,2017-08-13T19:12:33,0.67,Overcast,Cloudy skies throughout the day.,cloudy,"SCEL,85577099999,85574099999"
santiago de chile,2017-08-14,17,1.6,9.1,17,0,8.5,4.9,78.31,0,,0,,,,,14.8,162.1,1024.3,8.2,8.5,,,0,,2017-08-14T08:21:32,2017-08-14T19:13:14,0.73,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
santiago de chile,2017-08-15,16,5,9.4,16,2.4,9.1,5.8,80.16,0,,0,,,,,16.6,149.4,1023.5,63.5,6.5,,,0,,2017-08-15T08:20:28,2017-08-15T19:13:56,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
santiago de chile,2017-08-16,20,3,10.7,20,0,10.1,5.1,71.76,0,,0,,,,,13,158,1021,0,7.6,,,0,,2017-08-16T08:19:22,2017-08-16T19:14:37,0.84,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
santiago de chile,2017-08-17,22,3,11.5,22,2.1,11.3,5.4,71.07,0,,0,,,,,16.6,169.2,1019.6,1.8,7.6,,,0,,2017-08-17T08:18:16,2017-08-17T19:15:18,0.89,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
santiago de chile,2017-08-18,12,5,8.5,12,3.3,7.5,6.7,88.17,0,,0,,,,27.7,33.5,192.7,1020.1,57.4,7,,,0,,2017-08-18T08:17:08,2017-08-18T19:15:59,0.94,Partially cloudy,Partly cloudy throughout the day.,wind,"SCEL,85577099999,85574099999"
santiago de chile,2017-08-19,15,3.9,9.5,15,3.9,9.3,6.5,82.92,0,,0,,,,,9.4,192.1,1025.6,48,7.6,,,0,,2017-08-19T08:16:00,2017-08-19T19:16:39,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
santiago de chile,2017-08-20,19,0,9,19,0,8.9,3.6,74.31,0,,0,,,,,9.4,196.4,1024.2,0.4,6.7,,,0,,2017-08-20T08:14:51,2017-08-20T19:17:20,0.99,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,SCTB,85574099999"
santiago de chile,2017-08-21,24,2,11.6,24,0.4,11.4,3.7,64.82,0,,0,,,,,20.5,165.2,1016.1,7.1,8.9,,,0,,2017-08-21T08:13:41,2017-08-21T19:18:01,1,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,SCTB,85574099999"
santiago de chile,2017-08-22,14,5,9.4,14,3.9,9.1,5.9,79.29,0,,0,,,,,29.5,189.1,1017.3,31,8,,,0,,2017-08-22T08:12:30,2017-08-22T19:18:41,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
santiago de chile,2017-08-23,16,6.1,10.2,16,4.8,10,6.6,79.89,0,,0,,,,,18.4,154.4,1019.3,56.2,7.2,,,0,,2017-08-23T08:11:18,2017-08-23T19:19:22,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
santiago de chile,2017-08-24,14.6,7,10.6,14.6,5.2,10,7,79.9,0,,0,,,,,14.8,181.8,1017,51.5,7.3,,,0,,2017-08-24T08:10:06,2017-08-24T19:20:02,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
santiago de chile,2017-08-25,16,4,9.8,16,2.8,9.3,4.8,73.31,0,,0,,,,,14.8,190.7,1020.9,48,9.4,,,0,,2017-08-25T08:08:53,2017-08-25T19:20:43,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
santiago de chile,2017-08-26,14,3,8.6,14,3,8.2,5.8,83.59,0,,0,,,,,20.5,183.4,1021.6,45.4,7.5,,,0,,2017-08-26T08:07:39,2017-08-26T19:21:23,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
santiago de chile,2017-08-27,16,4,9.6,16,2.8,9.5,6,79.6,0,,0,,,,,22.3,160.7,1019.5,50.6,6.6,,,0,,2017-08-27T08:06:24,2017-08-27T19:22:03,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
santiago de chile,2017-08-28,15.3,5,8.9,15.3,3.9,8.2,5.4,79.52,0,,0,,,,,24.1,154.5,1020.3,77.2,9.4,,,0,,2017-08-28T08:05:09,2017-08-28T19:22:43,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
santiago de chile,2017-08-29,15,4.1,9,15,3.9,8.8,4.2,74.1,0,,0,,,,,14.8,194.7,1026.5,33.1,9.4,,,0,,2017-08-29T08:03:53,2017-08-29T19:23:23,0.26,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SCEL,85577099999,85574099999"
santiago de chile,2017-08-30,21,1,10,21,1,10.1,4.1,71.41,0,,0,,,,,13,121.5,1020.2,0.1,8.5,,,0,,2017-08-30T08:02:37,2017-08-30T19:24:03,0.31,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,SCTB,85574099999"
santiago de chile,2017-08-31,21,3,11.6,21,1.7,11.5,6.2,72.42,0,,0,,,,,20.5,177.9,1016.8,0.1,8.5,,,0,,2017-08-31T08:01:20,2017-08-31T19:24:43,0.35,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
santiago de chile,2017-09-01,16,7,10.3,16,4.3,9.7,7.2,82.29,0,,0,,,,,16.6,181.2,1019.8,42.1,7.1,,,0,,2017-09-01T08:00:03,2017-09-01T19:25:22,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
santiago de chile,2017-09-02,18,6,11.2,18,4,10.9,7.7,80.63,0,,0,,,,,24.1,189.8,1020.3,51.7,7.9,,,0,,2017-09-02T07:58:44,2017-09-02T19:26:02,0.43,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SCEL,85577099999,85574099999"
santiago de chile,2017-09-03,14,9,11,14,7,10.8,5.8,71.53,0,,0,,,,,16.6,185.8,1023.7,76.9,9.1,,,0,,2017-09-03T07:57:26,2017-09-03T19:26:42,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
santiago de chile,2017-09-04,18,2,9.6,18,0.5,9.3,2.2,64.75,0,,0,,,,,16.6,160.6,1026.8,6.6,9.3,,,0,,2017-09-04T07:56:07,2017-09-04T19:27:21,0.48,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
santiago de chile,2017-09-05,17.8,3,10.2,17.8,2.8,10,2.8,63.26,0,,0,,,,,18.4,172.8,1020.5,30.7,9.4,,,0,,2017-09-05T07:54:47,2017-09-05T19:28:01,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
santiago de chile,2017-09-06,17.5,2,9.7,17.5,2,9.6,4.1,70.95,0,,0,,,,,20.5,169.9,1019.4,12.3,8.1,,,0,,2017-09-06T07:53:28,2017-09-06T19:28:40,0.5,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
santiago de chile,2017-09-07,18.9,2,10.1,18.9,2,9.7,4.7,71.91,0,,0,,,,,25.9,175.4,1019,6.3,8.5,,,0,,2017-09-07T07:52:07,2017-09-07T19:29:20,0.51,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
santiago de chile,2017-09-08,12,6,8.9,12,3.3,7.9,5.9,82.2,0,,0,,,,,18.4,179.8,1019.5,81.4,8.2,,,0,,2017-09-08T07:50:47,2017-09-08T19:29:59,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
santiago de chile,2017-09-09,13,6,9.3,13,4.4,9,5.9,79.97,0,,0,,,,,11.2,176.2,1017.7,75.5,7.1,,,0,,2017-09-09T07:49:26,2017-09-09T19:30:39,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
santiago de chile,2017-09-10,12.6,6,8.7,12.6,5.8,7.9,5.7,82.15,0,,0,,,,,13,169.5,1027.2,65.9,9.2,,,0,,2017-09-10T07:48:05,2017-09-10T19:31:19,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,SCTB,85574099999"
santiago de chile,2017-09-11,12,1,6.5,12,-0.7,6.3,3.9,84.72,0,,0,,,,,9.4,160,1021,65.7,5.6,,,0,,2017-09-11T07:46:43,2017-09-11T19:31:58,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
santiago de chile,2017-09-12,15.7,5,9.7,15.7,4,9.6,5.5,76.59,0,,0,,,,,24.1,147.8,1021,58.5,7.7,,,0,,2017-09-12T07:45:21,2017-09-12T19:32:38,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
santiago de chile,2017-09-13,17,9,12.2,17,7.3,12.1,5.9,66.73,0,,0,,,,,16.6,177.2,1025.1,71.1,9.7,,,0,,2017-09-13T07:43:59,2017-09-13T19:33:17,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
santiago de chile,2017-09-14,16,6.4,10.7,16,5.3,10.4,5.5,71.65,0,,0,,,,,16.6,181.8,1026.5,41.1,9,,,0,,2017-09-14T07:42:37,2017-09-14T19:33:57,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
santiago de chile,2017-09-15,22,3,12,22,0.9,11.8,3.1,62.47,0,,0,,,,,16.6,178.6,1023,0,8,,,0,,2017-09-15T07:41:15,2017-09-15T19:34:37,0.88,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
santiago de chile,2017-09-16,29,4,15.4,27.4,2.1,15.2,3.7,53.39,0,,0,,,,,24.1,240.9,1016.1,0,9.2,,,0,,2017-09-16T07:39:52,2017-09-16T19:35:17,0.93,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,SCTB,85574099999"
santiago de chile,2017-09-17,25,7,15.3,25,5.6,15.3,7.6,63.53,0,,0,,,,,24.1,170.9,1015.5,0,9.5,,,0,,2017-09-17T07:38:30,2017-09-17T19:35:57,0.96,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
santiago de chile,2017-09-18,16.2,7,11.3,16.2,4.8,10.8,8.8,85.84,0,,0,,,,,24.1,174.6,1015,27,5,,,0,,2017-09-18T07:37:07,2017-09-18T19:36:37,0.99,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SCEL,85577099999,85574099999"
santiago de chile,2017-09-19,14,9.2,11.4,14,8.4,11.4,7.5,78.35,0,,0,,,,,20.5,185.3,1020.8,78.3,7.7,,,0,,2017-09-19T07:35:44,2017-09-19T19:37:17,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,SCTB,85574099999"
santiago de chile,2017-09-20,18,9,12.7,18,7.9,12.8,5.9,65.09,0,,0,,,,,16.6,178.7,1024.3,50,10,,,0,,2017-09-20T07:34:22,2017-09-20T19:37:57,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
santiago de chile,2017-09-21,22,4,12.9,22,2.8,12.8,6.1,67.44,0,,0,,,,,20.5,151.4,1022.2,1.6,8.8,,,0,,2017-09-21T07:32:59,2017-09-21T19:38:37,0.01,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
santiago de chile,2017-09-22,26,5,15.4,26,3.3,15.4,6.6,61.92,0,,0,,,,,18.4,211.6,1018.5,7,9.9,,,0,,2017-09-22T07:31:36,2017-09-22T19:39:18,0.03,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
santiago de chile,2017-09-23,28.8,7,16.3,27.3,7,16.3,6.7,57.29,0,,0,,,,,33.5,161.1,1014.5,1.9,9.7,,,0,,2017-09-23T07:30:13,2017-09-23T19:39:59,0.06,Clear,Clear conditions throughout the day.,wind,"SCEL,85577099999,85574099999"
santiago de chile,2017-09-24,22,9,14.6,22,7.9,14.6,8.4,68.55,0,,0,,,,,24.1,189.3,1020,14.8,9.8,,,0,,2017-09-24T07:28:51,2017-09-24T19:40:39,0.09,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
santiago de chile,2017-09-25,24,7,15.2,24,6.2,15.2,7.4,63.54,0,,0,,,,,18.4,153,1019.9,11.9,9.7,,,0,,2017-09-25T07:27:28,2017-09-25T19:41:20,0.13,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,SCTB,85574099999"
santiago de chile,2017-09-26,23,8,15.3,23,7.4,15.2,5.7,55.93,0,,0,,,,,20.5,140.9,1016.7,29.6,9.1,,,0,,2017-09-26T07:26:06,2017-09-26T19:42:02,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
santiago de chile,2017-09-27,24,8,15.7,24,7.9,15.7,6.9,58.03,0,,0,,,,,18.4,170.3,1013.8,30.4,9.4,,,0,,2017-09-27T07:24:44,2017-09-27T19:42:43,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
santiago de chile,2017-09-28,22,10,15,22,10,15,8,64.54,0,,0,,,,,24.1,201.2,1016.2,80,8.7,,,0,,2017-09-28T07:23:22,2017-09-28T19:43:25,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
santiago de chile,2017-09-29,23,12,16.2,23,12,16.3,9.7,67.49,0,,0,,,,,25.9,177.5,1017.4,70.4,7.4,,,0,,2017-09-29T07:22:00,2017-09-29T19:44:07,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
santiago de chile,2017-09-30,14,7,10.9,13,3.4,10.3,5,70.87,0,,0,,,,,37.1,184.4,1017,78.9,9.2,,,0,,2017-09-30T07:20:39,2017-09-30T19:44:49,0.36,Partially cloudy,Partly cloudy throughout the day.,wind,"SCEL,85577099999,85574099999"
santiago de chile,2017-10-01,16.6,7.9,11.6,16.6,7.3,11.4,7,76.18,0,,0,,,,,24.1,188,1020.6,28.9,7.5,,,0,,2017-10-01T07:19:17,2017-10-01T19:45:31,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
santiago de chile,2017-10-02,17,4,11.2,17,3.9,11.2,5.6,70.59,0,,0,,,,,16.6,174.1,1021.7,53.7,8.6,,,0,,2017-10-02T07:17:56,2017-10-02T19:46:14,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
santiago de chile,2017-10-03,26,7,15.6,26,7,15.7,6.4,60.59,0,,0,,,,,25.9,143.3,1018.2,21.6,8.6,,,0,,2017-10-03T07:16:36,2017-10-03T19:46:57,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
santiago de chile,2017-10-04,18,9,13,18,6.3,12.6,6.3,66.26,0,,0,,,,,24.1,185.5,1015.6,58.5,9.9,,,0,,2017-10-04T07:15:16,2017-10-04T19:47:40,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
santiago de chile,2017-10-05,17.2,7,11.8,17.2,4.3,11,7.4,75.64,0,,0,,,,,31.7,170.9,1021.9,70.6,8.8,,,0,,2017-10-05T07:13:56,2017-10-05T19:48:24,0.5,Partially cloudy,Partly cloudy throughout the day.,wind,"SCEL,85577099999,85574099999"
santiago de chile,2017-10-06,25,7,15.9,25,5.6,15.9,8.3,64.67,0,,0,,,,,22.3,157.7,1017.6,21.4,9.9,,,0,,2017-10-06T07:12:37,2017-10-06T19:49:07,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
santiago de chile,2017-10-07,16,10,12.8,16,10,12.7,9.7,81.85,0,,0,,,,,29.5,176.3,1020,37.3,8.9,,,0,,2017-10-07T07:11:18,2017-10-07T19:49:52,0.53,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"SCEL,85577099999,85574099999"
santiago de chile,2017-10-08,19,9,13.1,19,7,13.1,7.6,71.08,0,,0,,,,,20.5,185.6,1021.9,49.1,9.8,,,0,,2017-10-08T07:09:59,2017-10-08T19:50:36,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
santiago de chile,2017-10-09,20,6,13.5,20,6,13.5,7.1,68.68,0,,0,,,,,22.3,160.1,1018.8,30.3,8.9,,,0,,2017-10-09T07:08:41,2017-10-09T19:51:21,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
santiago de chile,2017-10-10,18,8.3,12.9,18,7.9,12.9,4.1,56.42,0,,0,,,,,27.7,180.6,1018.1,44.9,10,,,0,,2017-10-10T07:07:24,2017-10-10T19:52:06,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
santiago de chile,2017-10-11,15,5,10.1,15,4.4,9.9,4.4,69.7,0,,0,,,,,27.7,181,1019.1,52.7,10,,,0,,2017-10-11T07:06:07,2017-10-11T19:52:51,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
santiago de chile,2017-10-12,18,7,12.2,18,6,11.8,3.4,57.35,0,,0,,,,,22.3,183.9,1022,37.1,10,,,0,,2017-10-12T07:04:51,2017-10-12T19:53:37,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SCEL,85577099999,85574099999"
santiago de chile,2017-10-13,23,5,14.1,23,5,14.2,5.5,61.41,0,,0,,,,,20.5,154.9,1021,0,9.3,,,0,,2017-10-13T07:03:36,2017-10-13T19:54:24,0.81,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
santiago de chile,2017-10-14,28.1,6,17.4,27,6,17.4,6.6,56.16,0,,0,,,,,20.5,173.2,1014.3,0,9.7,,,0,,2017-10-14T07:02:21,2017-10-14T19:55:10,0.86,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
santiago de chile,2017-10-15,24,8,17,24,8,17,9,62.61,0,,0,,,,,27.7,165,1011.3,0,9.6,,,0,,2017-10-15T07:01:07,2017-10-15T19:55:57,0.91,Clear,Clear conditions throughout the day.,clear-day,"SCEL,85577099999,85574099999"
santiago de chile,2017-10-16,20,7,13.1,20,4.5,12.6,8.2,74.08,0,,0,,,,,24.1,175.7,1016.1,27.3,8.3,,,0,,2017-10-16T06:59:54,2017-10-16T19:56:45,0.95,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SCEL,85577099999,85574099999"
